FBI_Messaging_A-36|the FBI provided the phones to more than the 300 criminal groups
FBI_Messaging_A-37|in more than 100 countries
FBI_Messaging_A-38|they were given two suspects
FBI_Messaging_A-39|by people who did not know about the law enforcement operation
FBI_Messaging_A-40|Calvin Shivers is the assistant director of the FBI's criminal investigative division
FBI_Messaging_A-41|he told reporters in The Hague
FBI_Messaging_A-42|that the operation
FBI_Messaging_A-43|help prevent a number of crimes
FBI_Messaging_A-44|he also said the intelligence gathered
FBI_Messaging_A-45|and examined
FBI_Messaging_A-46|permitted police to prevent murders
FBI_Messaging_A-47|and it led to the seizure of drugs
FBI_Messaging_A-48|hand weapons
FBI_Messaging_A-49|the operation was led by the FBI
FBI_Messaging_A-50|the United States Drug Enforcement Administration
FBI_Messaging_A-51|the European Union police agency europol
FBI_Messaging_A-52|and law enforcement agencies in other countries were also involved
FBI_Messaging_A-53|top police officers around the world commented
FBI_Messaging_A-54|they said an operation like this has never been seen
FBI_Messaging_A-55|they also said it marks an important point in law enforcement history
FBI_Messaging_A-56|the alarm app
FBI_Messaging_A-57|became popular in criminal groups
FBI_Messaging_A-58|as users told one another it was safe
FBI_Messaging_A-59|however
FBI_Messaging_A-60|police were secretly watching and listening
FBI_Messaging_A-61|as criminals discussed murders
FBI_Messaging_A-62|drug shipments
FBI_Messaging_A-63|and other crimes
FBI_Messaging_A-64|Shivers commented on the move to take down messaging apps
FBI_Messaging_A-65|used by criminals
FBI_Messaging_A-66|he said
FBI_Messaging_A-67|there was a whole back was created by the lack
FBI_Messaging_A-68|of encrypted apps
FBI_Messaging_A-69|he said it created a chance for law enforcement
FBI_Messaging_A-70|to work with International partners
FBI_Messaging_A-71|agencies not only developed a tool
FBI_Messaging_A-72|but also developed a process of gathering and sharing intelligence
FBI_Messaging_A-73|law enforcement agencies from Sweden to New Zealand
FBI_Messaging_A-74|describe the operation as having an important effect
FBI_Messaging_A-75|Linda Staab
FBI_Messaging_A-76|is the head of Sweden's criminal Intelligence Division
FBI_Messaging_A-77|she said
FBI_Messaging_A-78|Swedish police
FBI_Messaging_A-79|prevented several planned murders
FBI_Messaging_A-80|and they believe
FBI_Messaging_A-81|they have arrested several leading actors in criminal Networks
FBI_Messaging_A-82|Finnish police said Tuesday
FBI_Messaging_A-83|nearly 100 people
FBI_Messaging_A-84|harping question
FBI_Messaging_A-85|more than 500 kg of drugs
FBI_Messaging_A-86|many guns
FBI_Messaging_A-87|and hundreds of thousands of dollars were seized
FBI_Messaging_A-88|German police said
FBI_Messaging_A-89|more than 70 people were arrested Monday
FBI_Messaging_A-90|and drugs money and weapons
FBI_Messaging_A-91|or also seized
FBI_Messaging_A-92|in Australia
FBI_Messaging_A-93|police said they arrested 224 people
FBI_Messaging_A-94|and seized more than 4,000 kg of drugs
FBI_Messaging_A-95|and 35 million dollars
FBI_Messaging_A-96|New Zealand Police said
FBI_Messaging_A-97|they had arrested 35 people
FBI_Messaging_A-98|and seized drugs and objects
FBI_Messaging_A-99|worth millions of dollars
FBI_Messaging_A-100|last year European police were able to get into the encrypted Communications Network
FBI_Messaging_A-101|encrochat
FBI_Messaging_A-102|it was used by criminal groups across Europe
FBI_Messaging_A-103|in March
FBI_Messaging_A-104|Elgin police arrested several people
FBI_Messaging_A-105|after accessing another encrypted messaging system
FBI_Messaging_A-106|police seized more than 17 tons
FBI_Messaging_A-107|of the drug cocaine
FBI_Messaging_A-108|Shivers said
FBI_Messaging_A-109|operation Trojan Shield
FBI_Messaging_A-110|took never-before-seen International cooperation
FBI_Messaging_A-111|work
FBI_Messaging_A-112|and new ideas
FBI_Messaging_A-113|he said
FBI_Messaging_A-114|the results
FBI_Messaging_A-115|staggering
FBI_Messaging_A-116|on Mario Ritter Junior
Facial_Recognit-1|big technology companies like Amazon have said they are limiting their sale of facial recognition software to law enforcement agencies
Facial_Recognit-2|Clearview AI has not
Facial_Recognit-3|it is a private company based in New York City
Facial_Recognit-4|Clearview AI provides a facial recognition search engine that contains 3 billion images taken from the internet
Facial_Recognit-5|the search engine identifies images of people's faces
Facial_Recognit-6|the company says more than 3,000 law enforcement agencies use the software
Facial_Recognit-7|wonton tap is the chief executive and co-founder of the company
Facial_Recognit-8|he said the way it works is very similar to Google
Facial_Recognit-9|but instead of putting in words
Facial_Recognit-10|you're pudding and photos of faces
Facial_Recognit-11|and it will find anything publicly available on the internet that looks like that face
Facial_Recognit-12|police say facial recognition software is an important tool in fighting and solving crimes
Facial_Recognit-13|but it's increasing use as raised concerns that there are too few rules and plays for when and how police can use it
Facial_Recognit-14|police usually have image search engines which can look at driver's license pictures or other images among police records
Facial_Recognit-15|Clearview AI has billions of images gathered from social media and other sites
Facial_Recognit-16|internet companies have said the images were taken by breaking their rules
Facial_Recognit-17|however Clearview AI Staunton said that the company only takes publicly available information
Facial_Recognit-18|Clearview AI describes a case on its website in which federal agents were able to identify a man suspected of sexual abuse of a girl from one image using a search engine
Facial_Recognit-19|contact said the software has also been used to identify suspects who stormed the US Capitol in January
Facial_Recognit-20|he said Clearview AI was useful in the investigation of many people who may not have had pictures in police databases
Facial_Recognit-21|a search using Clearview AI search engine takes about 1 second
Facial_Recognit-22|contact said police were able to quickly identify the suspects from the January 6th incident
Facial_Recognit-23|they could also reduce false results
Facial_Recognit-24|and speed up the investigation process
Facial_Recognit-25|when protests against police methods happened in the United States last year
Facial_Recognit-26|Amazon and some other companies band sales of facial recognition technology to law enforcement
Facial_Recognit-27|they have not said when they will restart
Facial_Recognit-28|Clearview AI continues to provide services to law enforcement agencies
Facial_Recognit-29|internet companies like Facebook Google and Twitter and civil rights activist
Facial_Recognit-30|are warning about its power and possible abuse of people's privacy
Facial_Recognit-31|the American civil liberties Union or ACLU is a nonprofit Rights group
Facial_Recognit-32|it has brought legal action against Clearview AI in Chicago and in California
Facial_Recognit-33|Kate ruane is a lawyer for the ACLU
Facial_Recognit-34|she said facial recognition technology makes it possible for the government to watch every part of citizens lives
Facial_Recognit-35|federal state and local governments she said do admit they use it but they don't tell us how when or how often
Facial_Recognit-36|she said there needs to be more laws and supervision
Facial_Recognit-37|she is calling for a total freeze on the technology until then
Facial_Recognit-38|in recent months
Facial_Recognit-39|lawmakers have introduced bills that would limit Police use of data they buy that is illegally obtained
Facial_Recognit-40|Dante that agrees that there needs to be more openness and even rules for the Technologies use
Facial_Recognit-41|but he does not think it should be banned for police use
Facial_Recognit-42|he said it has been successful in solving crimes
Facial_Recognit-43|contact also says that people who use the system must agree to observe its rules
Facial_Recognit-44|he said messages that appear in the software help prevent its misuse
Facial_Recognit-45|the ACLU and other civil rights groups also say they are concerned about what could happen if governments like China have the technology
Facial_Recognit-46|contact said his company does not sell it software to foreign governments
Facial_Recognit-47|he mainly serves law enforcement agencies in the US
Facial_Recognit-48|contact said the company has worked with some private organizations for investigative purposes
Facial_Recognit-49|but they have decided to stay with law enforcement
Facial_Recognit-50|he said it's the easiest most explainable and best use case of our technology
Facial_Recognit-51|I'm Gregory stoeckel
Ferdinand_Marcos_Jr-1|Philippine presidential candidate Ferdinand Marcos Jr
Ferdinand_Marcos_Jr-2|has a large lead in unofficial results
Ferdinand_Marcos_Jr-3|from the country's elections Monday
Ferdinand_Marcos_Jr-4|with more than 77% of the votes counted
Ferdinand_Marcos_Jr-5|Marcos Jr had more than 25 million votes
Ferdinand_Marcos_Jr-6|candidate Leni robredo the country's vice president is in second place
Ferdinand_Marcos_Jr-7|with at least
Ferdinand_Marcos_Jr-8|12 million
Ferdinand_Marcos_Jr-9|in a video statement Monday night
Ferdinand_Marcos_Jr-10|Marco's Junior thanked his supporters and spoke of the future
Ferdinand_Marcos_Jr-11|let us keep watch on the road he said
Ferdinand_Marcos_Jr-12|if we'll be fortunate I'll expect that your help will not Wayne
Ferdinand_Marcos_Jr-13|your trust will not rain
Ferdinand_Marcos_Jr-14|because we have a lot of things to do in the times I had
Ferdinand_Marcos_Jr-15|Marcos Jr is the son of Ferdinand Marcos
Ferdinand_Marcos_Jr-16|April the Philippines from 1965
Ferdinand_Marcos_Jr-17|until a military overthrow in 1986
Ferdinand_Marcos_Jr-18|for most of his presidency he was supported by the military
Ferdinand_Marcos_Jr-19|and widely considered a dictator
Ferdinand_Marcos_Jr-20|election officials said the voting was mostly peaceful
Ferdinand_Marcos_Jr-21|but noted reports of some violence in the south
Ferdinand_Marcos_Jr-22|the winner of the presidency will take office on June 30th
Ferdinand_Marcos_Jr-23|for a single six-year term
Ferdinand_Marcos_Jr-24|the next president faces deepening poverty
Ferdinand_Marcos_Jr-25|unemployment
Ferdinand_Marcos_Jr-26|and years of continuing armed civil conflicts in the Philippines
Ferdinand_Marcos_Jr-27|the new leader may also have to deal with demands that the government punish
Ferdinand_Marcos_Jr-28|outgoing president Rodrigo duterte
Ferdinand_Marcos_Jr-29|he is accused of ordering or permitting thousands of killings in the government's long anti-drug campaign
Ferdinand_Marcos_Jr-30|the international criminal court
Ferdinand_Marcos_Jr-31|is currently investigating some of the accusations
Ferdinand_Marcos_Jr-32|I'm Katy Weaver
Finnish_Man_Makes_Art_on_Frozen_Lake_a_Yearly_Tradition-1|for the sixth year in a row
Finnish_Man_Makes_Art_on_Frozen_Lake_a_Yearly_Tradition-2|a building designer in Finland has created a very large work of art on a frozen lake
Finnish_Man_Makes_Art_on_Frozen_Lake_a_Yearly_Tradition-3|on Lake Pickett Yarborough north of Helsinki
Finnish_Man_Makes_Art_on_Frozen_Lake_a_Yearly_Tradition-4|Posse widgren made an image of a fox
